,Название,Описание,Цена,words
8403,Велосипеды~Дорожный велосипед~Stinger Cruiser L (2016),,13990,"дорожный_ADJ,велосипед_NOUN"
8404,"Велосипеды~Горный велосипед~Orbea Sport 10 27.5"" (2015)",,28500,"горный_ADJ,велосипед_NOUN"
8405,"Велосипеды~BMX велосипед~Haro Downtown 18"" (2015)",,16010,велосипед_NOUN
8406,Велосипеды~Горный велосипед~Format 1113 (2016),,58190,"горный_ADJ,велосипед_NOUN"
8407,Велосипеды~Горный велосипед~Specialized Demo 8 I Carbon (2016),,369000,"горный_ADJ,велосипед_NOUN"
8408,Велосипеды~Детский велосипед~Trek MT 200 Girl`s (2013),,9464,"детский_ADJ,велосипед_NOUN"
8409,Велосипеды~Дорожный велосипед~Kross Evado 3.0 (2017),,34870,"дорожный_ADJ,велосипед_NOUN"
8410,Велосипеды~Дорожный велосипед~Format 5332 (2016),,29990,"дорожный_ADJ,велосипед_NOUN"
8411,Велосипеды~Горный велосипед~Silverback Storm 2 (2016),,220167,"горный_ADJ,велосипед_NOUN"
8412,Велосипеды~Детский велосипед~Trek Precaliber 16 Girl's FW (2018),,17700,"детский_ADJ,велосипед_NOUN"
8413,Велосипеды~Горный велосипед~Orbea Sport 26 20 Entrance (2014),,24520,"горный_ADJ,велосипед_NOUN"
8414,Велосипеды~Детский велосипед~Format 6423  (2017),,20490,"детский_ADJ,велосипед_NOUN"
8415,Велосипеды~Горный велосипед~Stark Cobra 26.2 D (2018),,22270,"горный_ADJ,велосипед_NOUN"
8416,Велосипеды~Горный велосипед~Giant Anthem 27.5 2 (2016),,197300,"горный_ADJ,велосипед_NOUN"
8417,Велосипеды~Горный велосипед~Scott Aspect 670 (2017),,32665,"горный_ADJ,велосипед_NOUN"
8418,Велосипеды~Горный велосипед~Merida Juliet 6.20-V (2015),,29009,"горный_ADJ,велосипед_NOUN"
8419,Велосипеды~Горный велосипед~Scott Scale Big Ed  (2015),,131239,"горный_ADJ,велосипед_NOUN"
8420,Велосипеды~Шоссейный велосипед~Scott Speedster 20  (2015),,59619,"шоссейный_ADJ,велосипед_NOUN"
8421,Велосипеды~Горный велосипед~Stinger Alpha 3.7 (2016),,20000,"горный_ADJ,велосипед_NOUN"
8422,Велосипеды~Электровелосипед~Haibike Sduro HardNine 5.0 400Wh 20-Sp Deore (2017),,124900,велосипед_NOUN
8423,Велосипеды~Детский велосипед~Silverback Senza 16 Sport (2016),,17000,"детский_ADJ,велосипед_NOUN"
8424,Велосипеды~Детский велосипед~Smart Girl (2015),,12710,"детский_ADJ,велосипед_NOUN"
8425,Велосипеды~Горный велосипед~Silverback Splash 2 (2016),,43400,"горный_ADJ,велосипед_NOUN"
8426,Велосипеды~Дорожный велосипед~Forward Surf Lady 2.0 (2017),,12450,"дорожный_ADJ,велосипед_NOUN"
8427,Велосипеды~Шоссейный велосипед~Giant TCR Composite 3 compact (2014),,124617,"шоссейный_ADJ,велосипед_NOUN"
8428,Велосипеды~Шоссейный велосипед~Silverback Strela 3 (2014),,52100,"шоссейный_ADJ,велосипед_NOUN"
8429,Велосипеды~Шоссейный велосипед~GT Grade Flatbar Expert (2016),,70200,"шоссейный_ADJ,велосипед_NOUN"
8430,Велосипеды~Горный велосипед~Commencal Meta AM Factory (2014),,161268,"горный_ADJ,велосипед_NOUN"
8431,Велосипеды~Детский велосипед~Norco Mirage 20 (2016),,15950,"детский_ADJ,велосипед_NOUN"
8432,Велосипеды~Дорожный велосипед~Orbea Sport Dama H30 (2013),,40237,"дорожный_ADJ,велосипед_NOUN"
8433,Велосипеды~Горный велосипед~Forward Fujion 2.0 (2015),,14830,"горный_ADJ,велосипед_NOUN"
8434,Велосипеды~Детский велосипед~Merida Matts J20 Girl (2015),,18160,"детский_ADJ,велосипед_NOUN"
8435,Велосипеды~Горный велосипед~Trek Fuel EX 9.8 29 (2015),,212100,"горный_ADJ,велосипед_NOUN"
8436,Велосипеды~Горный велосипед~Merida Big.Seven 600 (2015),,56200,"горный_ADJ,велосипед_NOUN"
8437,Велосипеды~Дорожный велосипед~Black One Mirage 26 (2017),,11590,"дорожный_ADJ,велосипед_NOUN"
8438,Велосипеды~Горный велосипед~Centurion Backfire Carbon 2000.29 (2017),,133900,"горный_ADJ,велосипед_NOUN"
8439,Велосипеды~Дорожный велосипед~Cannondale Adventure Women's 2 (2016),,24830,"дорожный_ADJ,велосипед_NOUN"
8440,Велосипеды~Дорожный велосипед~Merida Crossway 15-MD (2015),,36072,"дорожный_ADJ,велосипед_NOUN"
8441,Велосипеды~Горный велосипед~Scott Contessa 610 (2013),,45100,"горный_ADJ,велосипед_NOUN"
8442,Велосипеды~Детский велосипед~Merida Matts J24 Girl (2015),,19400,"детский_ADJ,велосипед_NOUN"
8443,Велосипеды~Горный велосипед~Scott Spark 720 (2015),,191199,"горный_ADJ,велосипед_NOUN"
8444,Велосипеды~Горный велосипед~Merida MATTS 6. 40-D (2016),,25550,"горный_ADJ,велосипед_NOUN"
8445,Велосипеды~Горный велосипед~Merida Big.Nine 20-MD (2018),,29500,"горный_ADJ,велосипед_NOUN"
8446,Велосипеды~Горный велосипед~Giant Revel 29er 2 (2016),,29600,"горный_ADJ,велосипед_NOUN"
8447,Велосипеды~Шоссейный велосипед~Format 2313 (2015),,50000,"шоссейный_ADJ,велосипед_NOUN"
8448,Велосипеды~Детский велосипед~Haro Z10 (2015),,5610,"детский_ADJ,велосипед_NOUN"
8449,Велосипеды~Горный велосипед~Smart Truck 200 (2015),,29190,"горный_ADJ,велосипед_NOUN"
8450,Велосипеды~Детский велосипед~Scott Contessa JR 20 (2014),,13121,"детский_ADJ,велосипед_NOUN"
8451,Велосипеды~Дорожный велосипед~Orbea Boulevard Uni H20 (2013),,34630,"дорожный_ADJ,велосипед_NOUN"
8452,Велосипеды~Горный велосипед~Norco Bigfoot 6.1 E (2016),,185750,"горный_ADJ,велосипед_NOUN"
8453,Велосипеды~Шоссейный велосипед~Merida SPEEDER 500 (2016),,65000,"шоссейный_ADJ,велосипед_NOUN"
8454,"Велосипеды~Детский велосипед~Cronus Best Mate 20"" Boy  (2015)",,16654,"детский_ADJ,велосипед_NOUN"
8455,Велосипеды~Горный велосипед~Dewolf GL 60 (2016),,23300,"горный_ADJ,велосипед_NOUN"
8456,Велосипеды~Дорожный велосипед~Format 5341 700C (2018),,35960,"дорожный_ADJ,велосипед_NOUN"
8457,Велосипеды~Дорожный велосипед~Giant Sedona DX W (2013),,19310,"дорожный_ADJ,велосипед_NOUN"
8458,Велосипеды~Шоссейный велосипед~Silverback Scalera 2 (2014),,192000,"шоссейный_ADJ,велосипед_NOUN"
8459,Велосипеды~Горный велосипед~GT Fury Elite (2016),,211250,"горный_ADJ,велосипед_NOUN"
8460,Велосипеды~Шоссейный велосипед~Merida Scultura 300 (2015),,54728,"шоссейный_ADJ,велосипед_NOUN"
8461,Велосипеды~Горный велосипед~Format 1411 Elite 29 (2016),,42390,"горный_ADJ,велосипед_NOUN"
8462,Велосипеды~Дорожный велосипед~Giant Halfway (2016),,48500,"дорожный_ADJ,велосипед_NOUN"
8463,Велосипеды~Детский велосипед~Haro Z12 (2015),,10920,"детский_ADJ,велосипед_NOUN"
8464,Велосипеды~Электровелосипед~Haibike Sduro FullSeven 5.0 (2018),,174900,велосипед_NOUN
8465,Велосипеды~Детский велосипед~Giant Enchant 1 24 Disc (2017),,25900,"детский_ADJ,велосипед_NOUN"
8466,Велосипеды~Горный велосипед~Bergamont Trailster EX 9.0 (2015),,259820,"горный_ADJ,велосипед_NOUN"
8467,Велосипеды~Горный велосипед~Giant Trance Advanced 27.5 0 (2014),,510136,"горный_ADJ,велосипед_NOUN"
8468,Велосипеды~Детский велосипед~Giant Revel Jr Lite 24 Boys (2014),,19448,"детский_ADJ,велосипед_NOUN"
8469,Велосипеды~Дорожный велосипед~Orbea Ravel Dama H20 (2013),,38330,"дорожный_ADJ,велосипед_NOUN"
8470,Велосипеды~Детский велосипед~Merida Merida Princess J24 (2017),,17110,"детский_ADJ,велосипед_NOUN"
8471,Велосипеды~Дорожный велосипед~Kross Trans Arctica (2017),,44870,"дорожный_ADJ,велосипед_NOUN"
8472,Велосипеды~Дорожный велосипед~Kellys Carter 10 (2015),,31705,"дорожный_ADJ,велосипед_NOUN"
8473,Велосипеды~Детский велосипед~Scott Voltage JR 20 (2013),,14400,"детский_ADJ,велосипед_NOUN"
8474,Велосипеды~Шоссейный велосипед~Orbea Avant M20 Disc (2015),,195400,"шоссейный_ADJ,велосипед_NOUN"
8475,Велосипеды~Шоссейный велосипед~Giant TCR Advanced SL 3 compact ISP (2014),,283193,"шоссейный_ADJ,велосипед_NOUN"
8476,Велосипеды~Дорожный велосипед~Orbea Comfort 28 30 Entrance  (2014),,29630,"дорожный_ADJ,велосипед_NOUN"
8477,Велосипеды~Горный велосипед~Orbea MX 29 10 Dama (2015),,52510,"горный_ADJ,велосипед_NOUN"
8478,Велосипеды~Детский велосипед~Forward Little Lady Evia 12 (2015),,4820,"детский_ADJ,велосипед_NOUN"
8479,Велосипеды~Дорожный велосипед~Dahon Ios D9 (2016),,51781,"дорожный_ADJ,велосипед_NOUN"
8480,Велосипеды~Горный велосипед~Giant Trance 27.5 3 (2014),,86500,"горный_ADJ,велосипед_NOUN"
8481,Велосипеды~Горный велосипед~GT Palomar Womens (2016),,23400,"горный_ADJ,велосипед_NOUN"
8482,Велосипеды~Горный велосипед~Scott Contessa Spark RC 900 (2018),,338459,"горный_ADJ,велосипед_NOUN"
8483,Велосипеды~Горный велосипед~Merida Big.Seven XT-edition-Juliet (2015),,88225,"горный_ADJ,велосипед_NOUN"
8484,Велосипеды~Шоссейный велосипед~Giant Defy Advanced Pro 1 compact (2015),,178300,"шоссейный_ADJ,велосипед_NOUN"
8485,Велосипеды~Дорожный велосипед~Giant Cypress DX (2013),,15040,"дорожный_ADJ,велосипед_NOUN"
8486,Велосипеды~Дорожный велосипед~Trek Neko SLX (2015),,47480,"дорожный_ADJ,велосипед_NOUN"
8487,Велосипеды~Детский велосипед~Trek Mystic 12 (2014),,7000,"детский_ADJ,велосипед_NOUN"
8488,Велосипеды~Горный велосипед~Dewolf GL 80 (2016),,30000,"горный_ADJ,велосипед_NOUN"
8489,Велосипеды~Детский велосипед~Stels Navigator 440 V  (2015),,13600,"детский_ADJ,велосипед_NOUN"
8490,Велосипеды~Дорожный велосипед~Stinger Victoria 26 (2017),,11760,"дорожный_ADJ,велосипед_NOUN"
8491,Велосипеды~Детский велосипед~Dewolf Sand 200 (2016),,12000,"детский_ADJ,велосипед_NOUN"
